4.45,-200.7737772,30.43817177
4.45,-200.7737772,48.73477177
4.45,-200.7737772,67.03137177
4.45,-200.7737772,85.32797177
4.45,-200.7737772,103.6245718
4.45,-200.7737772,121.9211718
4.45,-200.7737772,140.2177718
4.45,-200.7737772,158.5143718
4.45,-195.344368,-179.9642846
4.45,-195.344368,-161.667634
4.45,-195.344368,-143.3709834
4.45,-195.344368,-125.0743328
4.45,-195.344368,-106.7776822
4.45,-195.344368,-88.4810316
4.45,-195.344368,-70.184381
4.45,-195.344368,-51.8877304
4.45,-195.344368,-33.5910798
4.45,-195.344368,-15.2944292
4.45,-195.344368,3.0022214
4.45,-195.344368,21.298872
4.45,-195.344368,39.5955226
4.45,-195.344368,57.8921732
4.45,-195.344368,76.1888238
4.45,-195.344368,94.4854744
4.45,-195.344368,112.782125
4.45,-195.344368,131.0787756
4.45,-195.344368,149.3754262
4.45,-195.344368,167.6720768
4.45,-195.344368,185.9687274
4.45,-190.144368,-188.9709488
4.45,-190.144368,-170.6742982
4.45,-190.144368,-152.3776476
4.45,-190.144368,-134.080997
4.45,-190.144368,-115.7843464
4.45,-190.144368,-97.4876958
4.45,-190.144368,-79.1910452
4.45,-190.144368,-60.8943946
4.45,-190.144368,-42.597744
4.45,-190.144368,-24.3010934
4.45,-190.144368,-6.0044428
4.45,-190.144368,12.2922078
4.45,-190.144368,30.5888584
4.45,-190.144368,48.885509
4.45,-190.144368,67.1821596
4.45,-190.144368,85.4788102
4.45,-190.144368,103.7754608
4.45,-190.144368,122.0721114
4.45,-190.144368,140.368762
4.45,-190.144368,158.6654126
4.45,-190.144368,176.9620632
4.45,-184.944368,-179.9642846
4.45,-184.944368,-161.667634
4.45,-184.944368,-143.3709834
4.45,-184.944368,-125.0743328
4.45,-184.944368,-106.7776822
4.45,-184.944368,-88.4810316
4.45,-184.944368,-70.184381
4.45,-184.944368,-51.8877304
4.45,-184.944368,-33.5910798
4.45,-184.944368,-15.2944292
4.45,-184.944368,3.0022214
4.45,-184.944368,21.298872
4.45,-184.944368,39.5955226
4.45,-184.944368,57.8921732
4.45,-184.944368,76.1888238
4.45,-184.944368,94.4854744
4.45,-184.944368,112.782125
4.45,-184.944368,131.0787756
4.45,-184.944368,149.3754262
4.45,-184.944368,167.6720768
4.45,-184.944368,185.9687274
4.45,-179.4830492,-189.1210282
4.45,-179.4830492,-170.8244282
4.45,-179.4830492,-152.5278282
4.45,-179.4830492,-134.2312282
4.45,-179.4830492,-115.9346282
4.45,-179.4830492,-97.63802823
4.45,-179.4830492,-79.34142823
4.45,-179.4830492,-61.04482823
4.45,-179.4830492,-42.74822823
4.45,-179.4830492,-24.45162823
4.45,-179.4830492,-6.15502823
4.45,-179.4830492,12.14157177
4.45,-179.4830492,30.43817177
4.45,-179.4830492,48.73477177
4.45,-179.4830492,67.03137177
4.45,-179.4830492,85.32797177
4.45,-179.4830492,103.6245718
4.45,-179.4830492,121.9211718
4.45,-179.4830492,140.2177718
4.45,-179.4830492,158.5143718
4.45,-179.4830492,176.8109718
4.45,-179.4830492,195.1075718
4.45,-174.2830492,-198.1276924
4.45,-174.2830492,-179.8310924
4.45,-174.2830492,-161.5344924
4.45,-174.2830492,-143.2378924
4.45,-174.2830492,-124.9412924
4.45,-174.2830492,-106.6446924
4.45,-174.2830492,-88.34809243
4.45,-174.2830492,-70.05149243
4.45,-174.2830492,-51.75489243
4.45,-174.2830492,-33.45829243
4.45,-174.2830492,-15.16169243
4.45,-174.2830492,3.13490757
4.45,-174.2830492,21.43150757
4.45,-174.2830492,39.72810757
4.45,-174.2830492,58.02470757
4.45,-174.2830492,76.32130757
4.45,-174.2830492,94.61790757
4.45,-174.2830492,112.9145076
4.45,-174.2830492,131.2111076
4.45,-174.2830492,149.5077076
4.45,-174.2830492,167.8043076
4.45,-174.2830492,186.1009076
4.45,-169.0830492,-189.1210282
4.45,-169.0830492,-170.8244282
4.45,-169.0830492,-152.5278282
4.45,-169.0830492,-134.2312282
